position	wl	slice	min.elapsed	expTcorr_bs_intden	exptime.sec	bs.intden	mean_bg_intden	mean_intden	rb_radius	threshold	area_threshold	cellarea_percent	total_area
C04b	1.00	16.00	2228.00	467760120.73	0.50	233880060.36	510.28	671.84	50.00	MaxEntropy	50.00	14.41	1447680.00
C04c	1.00	1.00	0.00	2792828.39	0.50	1396414.19	465.15	466.11	50.00	MaxEntropy	50.00	0.75	1447680.00
C04c	1.00	2.00	149.00	7093641.70	0.50	3546820.85	463.69	466.14	50.00	MaxEntropy	50.00	1.25	1447680.00
C04c	1.00	3.00	297.00	18402729.33	0.50	9201364.66	464.22	470.58	50.00	MaxEntropy	50.00	2.25	1447680.00
C04c	1.00	4.00	445.00	46305147.17	0.50	23152573.59	465.26	481.25	50.00	MaxEntropy	50.00	4.51	1447680.00
C04c	1.00	5.00	594.00	119300252.28	0.50	59650126.14	467.22	508.43	50.00	MaxEntropy	50.00	8.64	1447680.00
C04c	1.00	6.00	742.00	281647502.30	0.50	140823751.15	470.87	568.14	50.00	MaxEntropy	50.00	15.80	1447680.00
C04c	1.00	7.00	891.00	463847357.38	0.50	231923678.69	476.83	637.04	50.00	MaxEntropy	50.00	22.51	1447680.00
C04c	1.00	8.00	1039.00	564085706.72	0.50	282042853.36	478.65	673.48	50.00	MaxEntropy	50.00	25.97	1447680.00
C04c	1.00	9.00	1188.00	621307018.52	0.50	310653509.26	480.24	694.83	50.00	MaxEntropy	50.00	27.41	1447680.00
C04c	1.00	10.00	1337.00	658832798.84	0.48	316169248.34	475.65	694.04	50.00	MaxEntropy	50.00	27.92	1447680.00
C04c	1.00	11.00	1485.00	688008587.23	0.48	330170504.95	477.37	705.44	50.00	MaxEntropy	50.00	28.43	1447680.00
C04c	1.00	12.00	1634.00	713666376.99	0.48	342483498.65	479.13	715.70	50.00	MaxEntropy	50.00	28.72	1447680.00
C04c	1.00	13.00	1783.00	734895116.15	0.48	352671021.98	480.85	724.46	50.00	MaxEntropy	50.00	28.96	1447680.00
C04c	1.00	14.00	1932.00	755833256.75	0.48	362719089.08	483.17	733.72	50.00	MaxEntropy	50.00	29.31	1447680.00
C04c	1.00	15.00	2080.00	772551168.34	0.48	370741897.83	484.45	740.54	50.00	MaxEntropy	50.00	29.55	1447680.00
C04c	1.00	16.00	2229.00	789872959.93	0.48	379054504.36	485.97	747.80	50.00	MaxEntropy	50.00	29.73	1447680.00
C04d	1.00	1.00	0.00	2093657.41	0.50	1046828.71	462.76	463.48	50.00	MaxEntropy	50.00	0.09	1447680.00
C04d	1.00	2.00	148.00	3357627.48	0.50	1678813.74	461.72	462.88	50.00	MaxEntropy	50.00	0.17	1447680.00
C04d	1.00	3.00	296.00	6189912.51	0.50	3094956.25	462.60	464.74	50.00	MaxEntropy	50.00	0.31	1447680.00
C04d	1.00	4.00	445.00	10541611.64	0.50	5270805.82	465.49	469.13	50.00	MaxEntropy	50.00	0.49	1447680.00
C04d	1.00	5.00	593.00	28855652.33	0.50	14427826.17	469.33	479.29	50.00	MaxEntropy	50.00	1.15	1447680.00
C04d	1.00	6.00	742.00	74128290.50	0.50	37064145.25	475.48	501.08	50.00	MaxEntropy	50.00	2.52	1447680.00
C04d	1.00	7.00	890.00	141796234.18	0.50	70898117.09	484.40	533.38	50.00	MaxEntropy	50.00	4.14	1447680.00
C04d	1.00	8.00	1038.00	184233166.22	0.50	92116583.11	488.63	552.26	50.00	MaxEntropy	50.00	5.05	1447680.00
C04d	1.00	9.00	1187.00	212953457.68	0.50	106476728.84	490.31	563.86	50.00	MaxEntropy	50.00	5.71	1447680.00
C04d	1.00	10.00	1336.00	232765609.37	0.50	116382804.69	491.61	572.00	50.00	MaxEntropy	50.00	6.18	1447680.00
C04d	1.00	11.00	1484.00	246171703.16	0.50	123085851.58	493.32	578.34	50.00	MaxEntropy	50.00	6.40	1447680.00
C04d	1.00	12.00	1633.00	259489955.01	0.50	129744977.50	495.42	585.04	50.00	MaxEntropy	50.00	6.62	1447680.00
C04d	1.00	13.00	1782.00	269560794.84	0.50	134780397.42	497.01	590.11	50.00	MaxEntropy	50.00	6.83	1447680.00
C04d	1.00	14.00	1931.00	277812377.16	0.50	138906188.58	498.92	594.87	50.00	MaxEntropy	50.00	6.93	1447680.00
C04d	1.00	15.00	2080.00	284169351.40	0.50	142084675.70	500.66	598.81	50.00	MaxEntropy	50.00	7.01	1447680.00
C04d	1.00	16.00	2228.00	291044010.19	0.50	145522005.09	502.64	603.16	50.00	MaxEntropy	50.00	7.11	1447680.00
C05a	1.00	1.00	0.00	1680916.23	0.50	840458.11	458.64	459.22	50.00	MaxEntropy	50.00	0.40	1447680.00
C05a	1.00	2.00	148.00	2689450.82	0.50	1344725.41	457.71	458.64	50.00	MaxEntropy	50.00	0.52	1447680.00
C05a	1.00	3.00	297.00	3996465.88	0.50	1998232.94	457.97	459.35	50.00	MaxEntropy	50.00	0.64	1447680.00
C05a	1.00	4.00	445.00	6196312.79	0.50	3098156.39	458.23	460.37	50.00	MaxEntropy	50.00	0.76	1447680.00
C05a	1.00	5.00	593.00	8807972.62	0.50	4403986.31	459.07	462.11	50.00	MaxEntropy	50.00	0.93	1447680.00
C05a	1.00	6.00	742.00	13225746.86	0.50	6612873.43	461.85	466.42	50.00	MaxEntropy	50.00	1.18	1447680.00
C05a	1.00	7.00	890.00	18957335.25	0.50	9478667.63	463.25	469.79	50.00	MaxEntropy	50.00	1.45	1447680.00
C05a	1.00	8.00	1038.00	27850023.25	0.50	13925011.63	463.34	472.96	50.00	MaxEntropy	50.00	1.84	1447680.00
C05a	1.00	9.00	1188.00	40992263.92	0.50	20496131.96	465.55	479.71	50.00	MaxEntropy	50.00	2.46	1447680.00
C05a	1.00	10.00	1336.00	60938169.51	0.50	30469084.75	467.48	488.53	50.00	MaxEntropy	50.00	3.24	1447680.00
C05a	1.00	11.00	1485.00	92937218.36	0.50	46468609.18	469.71	501.81	50.00	MaxEntropy	50.00	4.39	1447680.00
C05a	1.00	12.00	1633.00	143287155.54	0.50	71643577.77	472.66	522.15	50.00	MaxEntropy	50.00	6.04	1447680.00
C05a	1.00	13.00	1783.00	210205271.37	0.50	105102635.68	475.59	548.19	50.00	MaxEntropy	50.00	8.04	1447680.00
C05a	1.00	14.00	1931.00	271762108.94	0.50	135881054.47	478.52	572.38	50.00	MaxEntropy	50.00	9.64	1447680.00
C05a	1.00	15.00	2080.00	317483070.27	0.50	158741535.13	480.68	590.33	50.00	MaxEntropy	50.00	10.50	1447680.00
C05a	1.00	16.00	2228.00	351963154.36	0.50	175981577.18	482.67	604.23	50.00	MaxEntropy	50.00	10.95	1447680.00
C05b	1.00	1.00	0.00	2131610.66	0.50	1065805.33	459.07	459.81	50.00	MaxEntropy	50.00	0.53	1447680.00
C05b	1.00	2.00	149.00	3199024.54	0.50	1599512.27	457.89	458.99	50.00	MaxEntropy	50.00	0.66	1447680.00
C05b	1.00	3.00	297.00	4943957.82	0.50	2471978.91	457.94	459.65	50.00	MaxEntropy	50.00	0.83	1447680.00
C05b	1.00	4.00	445.00	7178860.37	0.50	3589430.18	458.41	460.89	50.00	MaxEntropy	50.00	1.00	1447680.00
C05b	1.00	5.00	594.00	10077183.62	0.50	5038591.81	459.41	462.89	50.00	MaxEntropy	50.00	1.23	1447680.00
C05b	1.00	6.00	742.00	14865625.17	0.50	7432812.58	462.10	467.23	50.00	MaxEntropy	50.00	1.56	1447680.00
C05b	1.00	7.00	891.00	21885734.86	0.50	10942867.43	463.30	470.86	50.00	MaxEntropy	50.00	2.02	1447680.00
C05b	1.00	8.00	1039.00	32363774.92	0.50	16181887.46	463.64	474.82	50.00	MaxEntropy	50.00	2.62	1447680.00
C05b	1.00	9.00	1188.00	48921580.34	0.50	24460790.17	465.98	482.88	50.00	MaxEntropy	50.00	3.30	1447680.00
C05b	1.00	10.00	1337.00	75753815.95	0.50	37876907.98	468.17	494.34	50.00	MaxEntropy	50.00	4.57	1447680.00
C05b	1.00	11.00	1485.00	116884910.21	0.50	58442455.10	470.79	511.16	50.00	MaxEntropy	50.00	6.23	1447680.00
C05b	1.00	12.00	1634.00	182302536.54	0.50	91151268.27	473.67	536.64	50.00	MaxEntropy	50.00	8.59	1447680.00
C05b	1.00	13.00	1783.00	266118703.89	0.50	133059351.95	477.25	569.16	50.00	MaxEntropy	50.00	11.27	1447680.00
C05b	1.00	14.00	1931.00	341010125.34	0.50	170505062.67	479.91	597.69	50.00	MaxEntropy	50.00	13.07	1447680.00
C05b	1.00	15.00	2080.00	397489617.62	0.50	198744808.81	482.17	619.46	50.00	MaxEntropy	50.00	14.23	1447680.00
C05b	1.00	16.00	2228.00	437696995.05	0.50	218848497.53	484.39	635.56	50.00	MaxEntropy	50.00	14.83	1447680.00
C05c	1.00	1.00	0.00	1914864.23	0.50	957432.12	457.47	458.13	50.00	MaxEntropy	50.00	0.46	1447680.00
C05c	1.00	2.00	148.00	2867764.95	0.50	1433882.48	456.56	457.55	50.00	MaxEntropy	50.00	0.55	1447680.00
C05c	1.00	3.00	296.00	4255364.03	0.50	2127682.02	456.40	457.87	50.00	MaxEntropy	50.00	0.66	1447680.00
C05c	1.00	4.00	444.00	6013909.72	0.50	3006954.86	456.39	458.47	50.00	MaxEntropy	50.00	0.79	1447680.00
C05c	1.00	5.00	593.00	8355291.12	0.50	4177645.56	457.84	460.73	50.00	MaxEntropy	50.00	0.96	1447680.00
C05c	1.00	6.00	742.00	12044798.65	0.50	6022399.33	460.51	464.67	50.00	MaxEntropy	50.00	1.20	1447680.00
C05c	1.00	7.00	890.00	17454007.79	0.50	8727003.90	461.74	467.77	50.00	MaxEntropy	50.00	1.47	1447680.00
C05c	1.00	8.00	1038.00	25289656.14	0.50	12644828.07	462.17	470.91	50.00	MaxEntropy	50.00	1.85	1447680.00
C05c	1.00	9.00	1187.00	36548776.34	0.50	18274388.17	464.25	476.88	50.00	MaxEntropy	50.00	2.44	1447680.00
C05c	1.00	10.00	1336.00	55066622.26	0.50	27533311.13	466.58	485.60	50.00	MaxEntropy	50.00	3.22	1447680.00
C05c	1.00	11.00	1484.00	84102672.68	0.50	42051336.34	468.46	497.51	50.00	MaxEntropy	50.00	4.35	1447680.00
C05c	1.00	12.00	1633.00	128196056.34	0.50	64098028.17	471.33	515.60	50.00	MaxEntropy	50.00	6.00	1447680.00
C05c	1.00	13.00	1782.00	191873004.58	0.50	95936502.29	474.65	540.92	50.00	MaxEntropy	50.00	8.07	1447680.00
C05c	1.00	14.00	1931.00	249841492.82	0.50	124920746.41	477.71	564.00	50.00	MaxEntropy	50.00	9.80	1447680.00
C05c	1.00	15.00	2079.00	296018476.91	0.50	148009238.46	479.88	582.12	50.00	MaxEntropy	50.00	10.79	1447680.00
C05c	1.00	16.00	2228.00	329924586.26	0.50	164962293.13	482.01	595.96	50.00	MaxEntropy	50.00	11.54	1447680.00
C05d	1.00	1.00	0.00	1845780.12	0.50	922890.06	457.05	457.68	50.00	MaxEntropy	50.00	0.46	1447680.00
C05d	1.00	2.00	148.00	2875443.32	0.50	1437721.66	456.55	457.54	50.00	MaxEntropy	50.00	0.57	1447680.00
C05d	1.00	3.00	297.00	4671306.04	0.50	2335653.02	456.57	458.18	50.00	MaxEntropy	50.00	0.73	1447680.00
C05d	1.00	4.00	445.00	7178122.99	0.50	3589061.49	457.06	459.54	50.00	MaxEntropy	50.00	0.89	1447680.00
C05d	1.00	5.00	593.00	10575840.13	0.50	5287920.06	457.76	461.41	50.00	MaxEntropy	50.00	1.12	1447680.00
C05d	1.00	6.00	742.00	16411738.19	0.50	8205869.09	460.37	466.04	50.00	MaxEntropy	50.00	1.40	1447680.00
C05d	1.00	7.00	890.00	24030825.90	0.50	12015412.95	461.89	470.19	50.00	MaxEntropy	50.00	1.81	1447680.00
C05d	1.00	8.00	1039.00	36117762.17	0.50	18058881.09	462.48	474.95	50.00	MaxEntropy	50.00	2.33	1447680.00
C05d	1.00	9.00	1188.00	54273388.51	0.50	27136694.26	464.61	483.36	50.00	MaxEntropy	50.00	3.11	1447680.00
C05d	1.00	10.00	1337.00	83255785.71	0.50	41627892.85	466.61	495.37	50.00	MaxEntropy	50.00	4.14	1447680.00
C05d	1.00	11.00	1485.00	128398495.41	0.50	64199247.70	469.03	513.37	50.00	MaxEntropy	50.00	5.56	1447680.00
C05d	1.00	12.00	1633.00	199991486.78	0.50	99995743.39	472.29	541.36	50.00	MaxEntropy	50.00	7.85	1447680.00
C05d	1.00	13.00	1783.00	286775537.66	0.50	143387768.83	475.57	574.61	50.00	MaxEntropy	50.00	10.19	1447680.00
C05d	1.00	14.00	1931.00	361892186.02	0.50	180946093.01	478.06	603.05	50.00	MaxEntropy	50.00	12.02	1447680.00
C05d	1.00	15.00	2080.00	421292786.04	0.50	210646393.02	480.61	626.12	50.00	MaxEntropy	50.00	13.37	1447680.00
C05d	1.00	16.00	2228.00	463810234.97	0.50	231905117.49	482.68	642.87	50.00	MaxEntropy	50.00	14.04	1447680.00
C06a	1.00	1.00	0.00	1667392.78	0.50	833696.39	469.66	470.23	50.00	MaxEntropy	50.00	0.34	1447680.00
C06a	1.00	2.00	149.00	2049699.41	0.50	1024849.70	466.99	467.70	50.00	MaxEntropy	50.00	0.40	1447680.00
C06a	1.00	3.00	297.00	3679904.79	0.50	1839952.39	467.21	468.48	50.00	MaxEntropy	50.00	0.55	1447680.00
C06a	1.00	4.00	445.00	8485229.74	0.50	4242614.87	467.48	470.41	50.00	MaxEntropy	50.00	0.85	1447680.00
C06a	1.00	5.00	594.00	20741327.33	0.50	10370663.67	468.50	475.66	50.00	MaxEntropy	50.00	1.44	1447680.00
C06a	1.00	6.00	742.00	50293968.31	0.50	25146984.15	471.63	489.00	50.00	MaxEntropy	50.00	2.51	1447680.00
C06a	1.00	7.00	891.00	100989612.85	0.50	50494806.43	474.06	508.94	50.00	MaxEntropy	50.00	4.30	1447680.00
C06a	1.00	8.00	1039.00	144140973.45	0.50	72070486.72	475.47	525.25	50.00	MaxEntropy	50.00	5.88	1447680.00
C06a	1.00	9.00	1188.00	169910806.63	0.50	84955403.32	476.86	535.54	50.00	MaxEntropy	50.00	6.72	1447680.00
C06a	1.00	10.00	1337.00	183297424.78	0.50	91648712.39	478.26	541.57	50.00	MaxEntropy	50.00	7.06	1447680.00
C06a	1.00	11.00	1485.00	191993776.00	0.50	95996888.00	479.71	546.02	50.00	MaxEntropy	50.00	7.17	1447680.00
C06a	1.00	12.00	1634.00	198766742.99	0.50	99383371.50	481.17	549.82	50.00	MaxEntropy	50.00	7.43	1447680.00
C06a	1.00	13.00	1783.00	205563562.63	0.50	102781781.31	482.99	553.98	50.00	MaxEntropy	50.00	7.60	1447680.00
C06a	1.00	14.00	1931.00	210704287.13	0.50	105352143.57	484.72	557.49	50.00	MaxEntropy	50.00	7.73	1447680.00
C06a	1.00	15.00	2080.00	214428018.06	0.50	107214009.03	486.15	560.21	50.00	MaxEntropy	50.00	7.90	1447680.00
C06a	1.00	16.00	2229.00	215070306.37	0.50	107535153.19	487.67	561.96	50.00	MaxEntropy	50.00	7.97	1447680.00
C06b	1.00	1.00	0.00	1960133.74	0.50	980066.87	468.07	468.75	50.00	MaxEntropy	50.00	0.39	1447680.00
C06b	1.00	2.00	148.00	2853489.53	0.50	1426744.76	465.11	466.10	50.00	MaxEntropy	50.00	0.48	1447680.00
C06b	1.00	3.00	296.00	5389681.99	0.50	2694841.00	465.36	467.23	50.00	MaxEntropy	50.00	0.67	1447680.00
C06b	1.00	4.00	444.00	12552767.59	0.50	6276383.80	465.93	470.27	50.00	MaxEntropy	50.00	1.10	1447680.00
C06b	1.00	5.00	593.00	29534650.61	0.50	14767325.31	467.19	477.39	50.00	MaxEntropy	50.00	1.81	1447680.00
C06b	1.00	6.00	742.00	71580492.44	0.50	35790246.22	470.71	495.43	50.00	MaxEntropy	50.00	3.46	1447680.00
C06b	1.00	7.00	890.00	138790432.21	0.50	69395216.10	472.93	520.86	50.00	MaxEntropy	50.00	6.05	1447680.00
C06b	1.00	8.00	1038.00	192147760.20	0.50	96073880.10	474.42	540.79	50.00	MaxEntropy	50.00	7.67	1447680.00
C06b	1.00	9.00	1187.00	222172857.69	0.50	111086428.84	475.56	552.30	50.00	MaxEntropy	50.00	8.64	1447680.00
C06b	1.00	10.00	1336.00	238309091.56	0.50	119154545.78	477.91	560.22	50.00	MaxEntropy	50.00	9.19	1447680.00
C06b	1.00	11.00	1484.00	248468197.09	0.50	124234098.54	479.65	565.46	50.00	MaxEntropy	50.00	9.47	1447680.00
C06b	1.00	12.00	1633.00	256433599.54	0.50	128216799.77	480.57	569.14	50.00	MaxEntropy	50.00	9.76	1447680.00
C06b	1.00	13.00	1782.00	263967150.57	0.50	131983575.28	482.72	573.89	50.00	MaxEntropy	50.00	9.99	1447680.00
C06b	1.00	14.00	1931.00	270827480.00	0.50	135413740.00	484.59	578.13	50.00	MaxEntropy	50.00	10.06	1447680.00
C06b	1.00	15.00	2079.00	274195745.01	0.50	137097872.50	485.72	580.42	50.00	MaxEntropy	50.00	10.25	1447680.00
C06b	1.00	16.00	2228.00	275837439.94	0.50	137918719.97	487.78	583.05	50.00	MaxEntropy	50.00	10.46	1447680.00
C06c	1.00	1.00	0.00	1124044.47	0.50	562022.23	464.01	464.40	50.00	MaxEntropy	50.00	0.33	1447680.00
C06c	1.00	2.00	148.00	1530856.53	0.50	765428.26	462.41	462.94	50.00	MaxEntropy	50.00	0.41	1447680.00
C06c	1.00	3.00	297.00	3239490.71	0.50	1619745.35	462.81	463.93	50.00	MaxEntropy	50.00	0.58	1447680.00
C06c	1.00	4.00	445.00	8190562.59	0.50	4095281.29	462.80	465.62	50.00	MaxEntropy	50.00	0.91	1447680.00
C06c	1.00	5.00	593.00	20344370.90	0.50	10172185.45	463.56	470.59	50.00	MaxEntropy	50.00	1.52	1447680.00
C06c	1.00	6.00	742.00	51614017.99	0.50	25807008.99	467.29	485.12	50.00	MaxEntropy	50.00	2.89	1447680.00
C06c	1.00	7.00	890.00	108177634.32	0.50	54088817.16	469.68	507.04	50.00	MaxEntropy	50.00	5.17	1447680.00
C06c	1.00	8.00	1039.00	159892609.17	0.50	79946304.58	471.57	526.80	50.00	MaxEntropy	50.00	7.25	1447680.00
C06c	1.00	9.00	1188.00	189149543.22	0.50	94574771.61	473.03	538.36	50.00	MaxEntropy	50.00	8.24	1447680.00
C06c	1.00	10.00	1337.00	204375997.91	0.50	102187998.96	474.63	545.21	50.00	MaxEntropy	50.00	8.62	1447680.00
C06c	1.00	11.00	1485.00	212782436.23	0.50	106391218.11	476.03	549.52	50.00	MaxEntropy	50.00	8.80	1447680.00
C06c	1.00	12.00	1633.00	221446868.49	0.50	110723434.25	476.51	553.00	50.00	MaxEntropy	50.00	9.01	1447680.00
C06c	1.00	13.00	1783.00	229118526.88	0.50	114559263.44	479.01	558.14	50.00	MaxEntropy	50.00	9.13	1447680.00
C06c	1.00	14.00	1931.00	234978297.88	0.50	117489148.94	481.07	562.23	50.00	MaxEntropy	50.00	9.30	1447680.00
C06c	1.00	15.00	2080.00	238173282.37	0.50	119086641.19	482.44	564.70	50.00	MaxEntropy	50.00	9.49	1447680.00
C06c	1.00	16.00	2228.00	239403694.33	0.50	119701847.16	483.90	566.58	50.00	MaxEntropy	50.00	9.96	1447680.00
C06d	1.00	1.00	0.00	2370235.20	0.50	1185117.60	464.65	465.47	50.00	MaxEntropy	50.00	0.59	1447680.00
C06d	1.00	2.00	148.00	3470750.01	0.50	1735375.00	461.88	463.08	50.00	MaxEntropy	50.00	0.72	1447680.00
C06d	1.00	3.00	296.00	7054217.36	0.50	3527108.68	462.05	464.49	50.00	MaxEntropy	50.00	1.01	1447680.00
C06d	1.00	4.00	444.00	16462752.25	0.50	8231376.12	462.64	468.33	50.00	MaxEntropy	50.00	1.68	1447680.00
C06d	1.00	5.00	593.00	40878139.70	0.50	20439069.85	463.93	478.05	50.00	MaxEntropy	50.00	3.04	1447680.00
C06d	1.00	6.00	741.00	101150394.07	0.50	50575197.03	467.75	502.68	50.00	MaxEntropy	50.00	5.46	1447680.00
C06d	1.00	7.00	890.00	190303034.93	0.50	95151517.47	470.19	535.92	50.00	MaxEntropy	50.00	8.69	1447680.00
C06d	1.00	8.00	1038.00	259053731.48	0.50	129526865.74	472.39	561.87	50.00	MaxEntropy	50.00	10.93	1447680.00
C06d	1.00	9.00	1187.00	295652742.85	0.50	147826371.42	474.02	576.13	50.00	MaxEntropy	50.00	12.07	1447680.00
C06d	1.00	10.00	1336.00	315206820.05	0.50	157603410.03	475.73	584.60	50.00	MaxEntropy	50.00	12.40	1447680.00
C06d	1.00	11.00	1484.00	330153511.06	0.50	165076755.53	477.44	591.47	50.00	MaxEntropy	50.00	12.71	1447680.00
C06d	1.00	12.00	1633.00	339346557.17	0.50	169673278.59	478.32	595.53	50.00	MaxEntropy	50.00	13.04	1447680.00
C06d	1.00	13.00	1782.00	350946839.53	0.50	175473419.76	480.75	601.96	50.00	MaxEntropy	50.00	13.24	1447680.00
C06d	1.00	14.00	1931.00	359539618.45	0.50	179769809.22	482.40	606.58	50.00	MaxEntropy	50.00	13.52	1447680.00
C06d	1.00	15.00	2079.00	363887697.47	0.50	181943848.74	484.24	609.92	50.00	MaxEntropy	50.00	13.97	1447680.00
C06d	1.00	16.00	2228.00	364078872.72	0.50	182039436.36	485.78	611.52	50.00	MaxEntropy	50.00	14.24	1447680.00
C07a	1.00	1.00	0.00	1855635.34	0.50	927817.67	471.98	472.62	50.00	MaxEntropy	50.00	0.41	1447680.00
C07a	1.00	2.00	148.00	2759874.38	0.50	1379937.19	469.59	470.54	50.00	MaxEntropy	50.00	0.50	1447680.00
C07a	1.00	3.00	296.00	5560599.57	0.50	2780299.79	468.85	470.77	50.00	MaxEntropy	50.00	0.71	1447680.00
C07a	1.00	4.00	445.00	13316763.19	0.50	6658381.59	470.04	474.64	50.00	MaxEntropy	50.00	1.12	1447680.00
C07a	1.00	5.00	593.00	31659310.22	0.50	15829655.11	470.68	481.61	50.00	MaxEntropy	50.00	1.99	1447680.00
C07a	1.00	6.00	742.00	75376055.85	0.50	37688027.92	474.15	500.19	50.00	MaxEntropy	50.00	3.59	1447680.00
C07a	1.00	7.00	890.00	139438050.54	0.50	69719025.27	476.45	524.61	50.00	MaxEntropy	50.00	5.95	1447680.00
C07a	1.00	8.00	1038.00	185888079.55	0.50	92944039.77	477.62	541.82	50.00	MaxEntropy	50.00	7.63	1447680.00
C07a	1.00	9.00	1187.00	209229325.55	0.50	104614662.78	479.30	551.56	50.00	MaxEntropy	50.00	8.21	1447680.00
C07a	1.00	10.00	1336.00	222205840.60	0.50	111102920.30	480.54	557.29	50.00	MaxEntropy	50.00	8.41	1447680.00
C07a	1.00	11.00	1484.00	231009285.43	0.50	115504642.71	481.95	561.74	50.00	MaxEntropy	50.00	8.66	1447680.00
C07a	1.00	12.00	1633.00	237775837.32	0.50	118887918.66	483.29	565.42	50.00	MaxEntropy	50.00	8.79	1447680.00
C07a	1.00	13.00	1782.00	244272810.74	0.50	122136405.37	484.35	568.72	50.00	MaxEntropy	50.00	8.95	1447680.00
C07a	1.00	14.00	1931.00	249759531.69	0.50	124879765.84	487.28	573.55	50.00	MaxEntropy	50.00	9.17	1447680.00
C07a	1.00	15.00	2079.00	254081469.32	0.49	123978544.79	483.38	569.02	50.00	MaxEntropy	50.00	9.40	1447680.00
C07a	1.00	16.00	2228.00	256832791.16	0.49	125321046.78	485.20	571.77	50.00	MaxEntropy	50.00	9.68	1447680.00
C07b	1.00	1.00	0.00	1799240.70	0.50	899620.35	498.76	499.38	50.00	MaxEntropy	50.00	0.35	1447680.00
C07b	1.00	2.00	148.00	2443194.73	0.50	1221597.37	496.28	497.13	50.00	MaxEntropy	50.00	0.42	1447680.00
C07b	1.00	3.00	297.00	4374831.99	0.50	2187416.00	495.62	497.13	50.00	MaxEntropy	50.00	0.57	1447680.00
C07b	1.00	4.00	445.00	10292453.94	0.50	5146226.97	496.05	499.61	50.00	MaxEntropy	50.00	0.86	1447680.00
C07b	1.00	5.00	593.00	23583858.03	0.50	11791929.01	496.31	504.46	50.00	MaxEntropy	50.00	1.51	1447680.00
C07b	1.00	6.00	742.00	58067541.00	0.50	29033770.50	499.22	519.28	50.00	MaxEntropy	50.00	3.00	1447680.00
C07b	1.00	7.00	890.00	112846360.69	0.50	56423180.35	499.99	538.97	50.00	MaxEntropy	50.00	4.88	1447680.00
C07b	1.00	8.00	1039.00	153816494.08	0.50	76908247.04	499.93	553.06	50.00	MaxEntropy	50.00	6.09	1447680.00
C07b	1.00	9.00	1188.00	173713861.55	0.50	86856930.78	500.33	560.33	50.00	MaxEntropy	50.00	6.63	1447680.00
C07b	1.00	10.00	1337.00	184469513.50	0.50	92234756.75	501.76	565.47	50.00	MaxEntropy	50.00	6.90	1447680.00
C07b	1.00	11.00	1485.00	192291565.83	0.50	96145782.92	502.97	569.38	50.00	MaxEntropy	50.00	7.06	1447680.00
C07b	1.00	12.00	1633.00	198869135.25	0.50	99434567.62	504.23	572.91	50.00	MaxEntropy	50.00	7.15	1447680.00
C07b	1.00	13.00	1783.00	204120053.45	0.50	102060026.72	505.29	575.79	50.00	MaxEntropy	50.00	7.24	1447680.00
C07b	1.00	14.00	1931.00	208839811.14	0.50	104419905.57	507.17	579.30	50.00	MaxEntropy	50.00	7.34	1447680.00
C07b	1.00	15.00	2080.00	212474836.43	0.50	106237418.22	509.58	582.97	50.00	MaxEntropy	50.00	7.53	1447680.00
C07b	1.00	16.00	2228.00	215819748.62	0.50	107909874.31	510.40	584.94	50.00	MaxEntropy	50.00	7.78	1447680.00
C07c	1.00	1.00	0.00	2843594.53	0.50	1421797.26	472.54	473.52	50.00	MaxEntropy	50.00	0.56	1447680.00
C07c	1.00	2.00	149.00	3892465.00	0.50	1946232.50	470.50	471.85	50.00	MaxEntropy	50.00	0.71	1447680.00
C07c	1.00	3.00	297.00	7390897.63	0.50	3695448.82	470.03	472.58	50.00	MaxEntropy	50.00	0.98	1447680.00
C07c	1.00	4.00	445.00	17853856.11	0.50	8926928.05	470.46	476.63	50.00	MaxEntropy	50.00	1.60	1447680.00
C07c	1.00	5.00	594.00	42945883.51	0.50	21472941.76	471.45	486.29	50.00	MaxEntropy	50.00	2.72	1447680.00
C07c	1.00	6.00	743.00	103707585.78	0.50	51853792.89	475.01	510.83	50.00	MaxEntropy	50.00	4.88	1447680.00
C07c	1.00	7.00	891.00	184593244.23	0.50	92296622.12	477.56	541.32	50.00	MaxEntropy	50.00	7.64	1447680.00
C07c	1.00	8.00	1039.00	241064551.74	0.50	120532275.87	478.90	562.16	50.00	MaxEntropy	50.00	9.50	1447680.00
C07c	1.00	9.00	1188.00	268944432.35	0.50	134472216.17	480.03	572.92	50.00	MaxEntropy	50.00	10.24	1447680.00
C07c	1.00	10.00	1337.00	284381687.58	0.50	142190843.79	481.70	579.92	50.00	MaxEntropy	50.00	10.56	1447680.00
C07c	1.00	11.00	1485.00	295098816.09	0.50	147549408.04	483.00	584.93	50.00	MaxEntropy	50.00	10.75	1447680.00
C07c	1.00	12.00	1634.00	303889570.20	0.50	151944785.10	484.24	589.20	50.00	MaxEntropy	50.00	10.96	1447680.00
C07c	1.00	13.00	1783.00	312376601.41	0.50	156188300.70	485.91	593.80	50.00	MaxEntropy	50.00	11.11	1447680.00
C07c	1.00	14.00	1932.00	318449645.84	0.50	159224822.92	487.55	597.54	50.00	MaxEntropy	50.00	11.24	1447680.00
C07c	1.00	15.00	2080.00	321392782.69	0.50	160696391.35	489.36	600.37	50.00	MaxEntropy	50.00	11.39	1447680.00
C07c	1.00	16.00	2229.00	323786228.61	0.50	161893114.30	490.77	602.60	50.00	MaxEntropy	50.00	11.56	1447680.00
